Frame 1 
3510	+	4554
19620	+	20733
76569	+	77634
108006	+	109176
115164	+	116871
127272	+	128709
144966	+	146133
151260	+	152295
163563	+	165384
212256	+	213546
242520	+	244566
252939	+	253992
259170	+	262326
262326	+	264042
267960	+	269244
271788	+	273114
284373	+	285780
Frame 2 
676	+	1825
9910	+	11056
36952	+	37954
94528	+	95779
99376	+	101776
105439	+	106561
121501	+	123199
156559	+	157855
199588	+	201034
224803	+	225901
237946	+	239149
240319	+	242065
245692	+	247423
258022	+	259156
276634	+	278272
282070	+	283324
311365	+	312805
316060	+	317305
Frame 3 
4808	+	7319
22385	+	23555
47852	+	48926
70793	+	72569
79937	+	81032
82604	+	84041
96914	+	98900
131543	+	132962
149366	+	150965
165464	+	167126
180995	+	182861
227615	+	229064
270794	+	271871
338360	+	339752
477158	+	478469
Frame 4 
18060	-	19578
24450	-	25644
54276	-	55923
112503	-	113664
167136	-	168525
177141	-	178173
182643	-	183792
203358	-	205095
208107	-	209124
237027	-	238041
Frame 5 
1474	-	2806
49018	-	50542
83452	-	85090
127282	-	128461
141406	-	144130
144130	-	145306
145888	-	147964
147964	-	149494
165751	-	167101
201025	-	202099
206068	-	207148
209101	-	210118
211993	-	213547
248974	-	250243
250483	-	251620
253015	-	254044
275965	-	277222
425083	-	426154
512731	-	513847
Frame 6 
6815	-	8552
42494	-	44033
56126	-	57263
75809	-	77246
85097	-	86162
91970	-	94832
96773	-	97823
108833	-	109997
113612	-	114650
151958	-	152984
175037	-	176351
189080	-	192158
194087	-	195926
245645	-	246737
