Frame 1 
3510	+	4554
7287	+	7854
8544	+	9180
11229	+	11889
17781	+	18411
19620	+	20733
21474	+	22125
26457	+	27027
27342	+	28230
42198	+	42885
50160	+	50721
55815	+	56475
59733	+	60660
72561	+	73431
73677	+	74577
76056	+	76569
76569	+	77634
81999	+	82536
90363	+	90951
92124	+	92649
93081	+	93651
104301	+	104802
106647	+	107544
108006	+	109176
111786	+	112722
115164	+	116871
116871	+	117393
124413	+	125151
127272	+	128709
130404	+	131019
136092	+	137025
138084	+	138864
144966	+	146133
151260	+	152295
153069	+	153768
160854	+	161388
161853	+	162432
163563	+	165384
186081	+	186786
191136	+	191775
198501	+	199149
201024	+	201672
203841	+	204498
205662	+	206592
208551	+	209208
209595	+	210315
210387	+	211137
211440	+	212067
212256	+	213546
218892	+	219462
232038	+	232839
233769	+	234441
242520	+	244566
252939	+	253992
255573	+	256455
259170	+	262326
262326	+	264042
264042	+	264591
267960	+	269244
271788	+	273114
279795	+	280641
283383	+	284370
284373	+	285780
287685	+	288231
288231	+	288744
291321	+	292095
292815	+	293442
294090	+	294780
308367	+	309006
309504	+	310047
319185	+	320058
462573	+	463557
463917	+	464493
478989	+	479574
Frame 2 
676	+	1825
9910	+	11056
28597	+	29302
29545	+	30121
36952	+	37954
51832	+	52354
53710	+	54565
61393	+	62350
94528	+	95779
95779	+	96694
99376	+	101776
105439	+	106561
112732	+	113623
118768	+	119407
119407	+	120184
121501	+	123199
128764	+	129352
137518	+	138055
139390	+	140023
143899	+	144673
155440	+	156220
156559	+	157855
162364	+	163234
176254	+	177178
177553	+	178273
178444	+	179065
199588	+	201034
204868	+	205681
217393	+	218218
220579	+	221371
221776	+	222529
224053	+	224578
224803	+	225901
235501	+	236059
237337	+	237910
237946	+	239149
240319	+	242065
245692	+	247423
253972	+	254599
255037	+	255589
258022	+	259156
266572	+	267088
275356	+	276160
276634	+	278272
278272	+	278809
282070	+	283324
310504	+	311143
311365	+	312805
314632	+	315229
316060	+	317305
317305	+	317821
318391	+	319204
345754	+	346630
356698	+	357211
456832	+	457369
479584	+	480223
563983	+	564928
Frame 3 
4808	+	7319
15494	+	16307
16307	+	16964
22385	+	23555
40535	+	41066
43562	+	44255
47852	+	48926
54629	+	55268
59075	+	59750
70793	+	72569
78323	+	79076
79082	+	79937
79937	+	81032
82604	+	84041
91379	+	91916
96914	+	98900
103301	+	104120
110348	+	110921
125825	+	126659
126659	+	127250
129341	+	130292
131543	+	132962
134717	+	135335
140270	+	141263
142556	+	143093
148433	+	148955
149366	+	150965
165464	+	167126
179147	+	179831
180995	+	182861
184046	+	184859
187790	+	188468
188582	+	189323
192065	+	192956
193757	+	194465
201668	+	202421
207893	+	208574
227615	+	229064
251972	+	252584
264587	+	265289
267074	+	268007
269240	+	270137
270794	+	271871
281072	+	281960
288737	+	289430
293417	+	293942
305369	+	306095
338360	+	339752
