Frame 1 
1800	+	2070
2112	+	2349
2775	+	2976
2976	+	3252
3252	+	3510
3510	+	4554
7287	+	7854
7854	+	8292
8292	+	8544
8544	+	9180
11229	+	11889
13701	+	13914
14142	+	14364
17484	+	17781
17781	+	18411
18411	+	18741
18741	+	19239
19242	+	19620
19620	+	20733
20733	+	21174
21474	+	22125
22128	+	22344
22830	+	23139
23604	+	23835
24132	+	24465
26457	+	27027
27027	+	27342
27342	+	28230
33432	+	33729
33729	+	33969
41850	+	42198
42198	+	42885
43053	+	43401
49827	+	50160
50160	+	50721
50733	+	51165
51165	+	51393
55581	+	55815
55815	+	56475
56907	+	57108
57846	+	58056
59733	+	60660
60660	+	61002
61164	+	61380
64572	+	64932
67191	+	67431
72561	+	73431
73677	+	74577
74706	+	75012
75033	+	75390
75390	+	75639
76056	+	76569
76569	+	77634
79791	+	79998
81060	+	81291
81291	+	81711
81999	+	82536
84054	+	84309
86202	+	86532
86772	+	87030
87315	+	87618
88293	+	88626
88626	+	88851
89445	+	89820
89916	+	90363
90363	+	90951
92124	+	92649
92736	+	93081
93081	+	93651
93651	+	94131
94131	+	94353
104301	+	104802
105075	+	105447
106647	+	107544
107544	+	108006
108006	+	109176
109668	+	109989
109989	+	110352
110898	+	111126
111126	+	111351
111351	+	111786
111786	+	112722
114324	+	114795
114795	+	115020
115164	+	116871
116871	+	117393
117699	+	118032
118332	+	118794
123630	+	123924
123948	+	124275
124413	+	125151
125151	+	125373
125373	+	125847
126408	+	126615
127272	+	128709
130404	+	131019
131124	+	131379
133683	+	134169
136092	+	137025
138084	+	138864
138864	+	139290
141333	+	141666
142053	+	142551
143304	+	143511
143532	+	143952
144966	+	146133
146268	+	146664
146721	+	147195
147336	+	147804
150501	+	150708
151260	+	152295
152295	+	152718
153069	+	153768
154980	+	155433
156237	+	156573
158004	+	158244
158286	+	158601
160854	+	161388
161388	+	161853
161853	+	162432
163563	+	165384
167151	+	167553
168357	+	168624
168912	+	169290
169290	+	169542
169542	+	169812
180534	+	180792
182841	+	183186
183186	+	183636
186081	+	186786
186975	+	187260
191136	+	191775
191775	+	192099
193212	+	193656
194841	+	195081
195147	+	195489
196434	+	196740
196740	+	196992
198501	+	199149
201024	+	201672
203241	+	203496
203496	+	203841
203841	+	204498
204549	+	204882
205662	+	206592
208551	+	209208
209208	+	209595
209595	+	210315
210387	+	211137
211137	+	211341
211440	+	212067
212256	+	213546
215247	+	215526
216363	+	216675
218598	+	218892
218892	+	219462
232038	+	232839
233031	+	233508
233508	+	233769
233769	+	234441
234441	+	234846
234846	+	235281
235989	+	236241
239145	+	239613
239613	+	239814
239817	+	240192
242208	+	242508
242520	+	244566
245103	+	245370
252480	+	252705
252705	+	252939
252939	+	253992
255573	+	256455
256455	+	256758
256758	+	257028
257670	+	257904
259170	+	262326
262326	+	264042
264042	+	264591
265587	+	266040
267960	+	269244
271788	+	273114
273729	+	273969
274257	+	274650
278880	+	279204
279795	+	280641
283383	+	284370
284373	+	285780
286860	+	287340
287685	+	288231
288231	+	288744
291321	+	292095
292095	+	292593
292815	+	293442
294090	+	294780
295710	+	295959
297870	+	298086
299103	+	299349
306207	+	306651
307917	+	308367
308367	+	309006
309132	+	309489
309504	+	310047
319185	+	320058
321030	+	321321
321393	+	321639
336462	+	336954
337587	+	337806
342033	+	342318
347208	+	347445
347793	+	348006
348006	+	348255
348861	+	349134
349209	+	349617
350883	+	351267
351267	+	351504
351504	+	351822
355104	+	355449
355482	+	355854
369201	+	369453
370224	+	370440
371172	+	371373
372684	+	372969
375018	+	375375
375717	+	375939
380499	+	380721
391050	+	391359
392025	+	392244
397791	+	398001
400362	+	400581
402723	+	402939
411918	+	412140
412665	+	412959
417021	+	417330
421068	+	421314
421464	+	421692
429597	+	429897
429897	+	430098
431280	+	431505
440961	+	441165
447783	+	448002
448176	+	448446
448446	+	448671
449823	+	450102
456048	+	456261
460113	+	460491
462573	+	463557
463917	+	464493
472860	+	473061
475356	+	475572
478989	+	479574
480642	+	480891
483204	+	483435
483435	+	483678
486003	+	486297
498693	+	498894
499596	+	499797
506202	+	506409
508386	+	508707
513258	+	513462
513594	+	513909
514101	+	514302
514482	+	514701
514734	+	515007
520758	+	521052
522162	+	522399
524364	+	524601
525033	+	525318
525555	+	525756
533028	+	533232
536499	+	536706
554412	+	554619
554892	+	555099
555132	+	555351
555729	+	555930
555930	+	556308
559575	+	559818
560496	+	560772
561894	+	562197
562839	+	563106
567966	+	568236
576396	+	576645
576792	+	577044
577914	+	578166
Frame 2 
676	+	1825
3067	+	3307
9910	+	11056
12241	+	12508
14395	+	14617
22090	+	22294
23974	+	24193
26242	+	26470
28597	+	29302
29545	+	30121
30559	+	30784
30934	+	31150
32383	+	32602
33046	+	33331
36361	+	36589
36952	+	37954
37954	+	38236
38692	+	38974
46480	+	46702
47116	+	47425
49360	+	49639
51832	+	52354
53125	+	53485
53710	+	54565
61393	+	62350
62350	+	62782
62782	+	63055
65470	+	65686
73435	+	73645
84649	+	85048
85291	+	85552
85552	+	85939
87304	+	87631
94528	+	95779
95779	+	96694
96694	+	96952
98893	+	99109
99376	+	101776
101776	+	102265
105439	+	106561
109237	+	109672
112732	+	113623
113623	+	113863
116212	+	116443
118012	+	118339
118768	+	119407
119407	+	120184
120184	+	120535
120535	+	120982
121162	+	121384
121501	+	123199
123241	+	123520
128764	+	129352
135325	+	135550
135715	+	136117
137518	+	138055
138853	+	139075
139390	+	140023
143899	+	144673
152851	+	153073
155440	+	156220
156559	+	157855
160474	+	160732
162364	+	163234
163234	+	163468
171484	+	171739
175087	+	175357
175867	+	176254
176254	+	177178
177205	+	177553
177553	+	178273
178444	+	179065
180736	+	181015
183343	+	183568
190036	+	190363
190363	+	190744
190744	+	191140
192931	+	193219
194449	+	194665
195040	+	195271
196060	+	196444
197164	+	197599
197599	+	198067
198550	+	198877
199588	+	201034
202417	+	202633
202687	+	203014
204868	+	205681
206578	+	206920
206920	+	207391
207391	+	207847
212266	+	212527
215419	+	215878
216754	+	217087
217087	+	217393
217393	+	218218
218218	+	218515
220210	+	220435
220579	+	221371
221776	+	222529
222703	+	223075
223075	+	223357
223558	+	223786
224053	+	224578
224803	+	225901
231049	+	231343
231412	+	231670
233116	+	233359
235501	+	236059
237337	+	237910
237946	+	239149
240319	+	242065
242392	+	242602
245692	+	247423
253972	+	254599
254599	+	255037
255037	+	255589
258022	+	259156
263362	+	263575
263938	+	264142
264286	+	264565
265810	+	266116
266572	+	267088
275356	+	276160
276160	+	276625
276634	+	278272
278272	+	278809
279178	+	279496
280594	+	281083
282070	+	283324
290848	+	291325
296860	+	297106
297139	+	297412
299518	+	299809
299830	+	300031
300049	+	300322
300496	+	300724
301591	+	301885
306757	+	306997
306997	+	307339
307339	+	307588
307588	+	307927
310504	+	311143
311143	+	311365
311365	+	312805
313435	+	313765
314140	+	314344
314632	+	315229
315451	+	315694
315694	+	316060
316060	+	317305
317305	+	317821
317830	+	318235
318391	+	319204
320668	+	320926
327733	+	328072
328624	+	328927
332974	+	333184
333589	+	333844
333946	+	334147
344167	+	344398
345292	+	345628
345754	+	346630
353137	+	353359
356137	+	356395
356470	+	356698
356698	+	357211
357211	+	357475
374113	+	374332
374332	+	374683
374731	+	374986
378631	+	378838
382291	+	382531
383395	+	383596
384211	+	384523
385774	+	385996
386233	+	386470
387919	+	388126
396217	+	396517
397471	+	397804
399550	+	399766
403756	+	404056
404218	+	404587
406255	+	406582
408988	+	409246
411724	+	411967
414985	+	415240
423499	+	423706
424432	+	424660
425887	+	426097
426511	+	426760
427528	+	427756
427858	+	428074
434107	+	434311
435661	+	435871
439342	+	439549
439879	+	440080
444406	+	444751
444811	+	445042
446731	+	447127
447127	+	447586
447898	+	448114
456832	+	457369
461167	+	461542
464893	+	465097
466099	+	466318
466321	+	466522
470077	+	470326
470710	+	471088
479584	+	480223
482803	+	483040
487654	+	487900
487960	+	488173
488344	+	488755
