Frame 1 
1800	+	2757
2775	+	4794
7287	+	8544
8544	+	9180
11229	+	12036
13701	+	13971
13971	+	14409
17346	+	19239
19242	+	22344
22806	+	23139
23535	+	24465
26442	+	27342
27342	+	28446
33432	+	33729
39111	+	39900
41724	+	43425
49827	+	51516
55581	+	56736
59724	+	61002
64572	+	64938
66006	+	66288
67191	+	67455
72045	+	72303
72495	+	73431
73677	+	77682
79728	+	79998
81024	+	82593
84051	+	84405
85932	+	86613
86772	+	87642
88191	+	90951
91884	+	94545
104301	+	105447
106647	+	109203
109644	+	110352
110898	+	111786
111786	+	112722
114324	+	114795
114795	+	116871
116871	+	117549
117549	+	118032
118332	+	118794
123567	+	124314
124413	+	125847
126264	+	126615
127272	+	128709
130272	+	131124
131124	+	131379
133563	+	134169
136092	+	137265
138084	+	139404
141333	+	142053
142053	+	142551
143304	+	143952
144966	+	146664
146664	+	148233
151260	+	152718
153069	+	153936
154980	+	155433
156210	+	156573
158247	+	158601
160854	+	162432
163563	+	165384
167151	+	167610
167745	+	168030
168357	+	169812
180534	+	180792
182841	+	183186
183186	+	184050
186081	+	187260
191136	+	191775
191775	+	192099
193212	+	193656
194841	+	195489
196434	+	196992
198501	+	199149
201024	+	201672
203127	+	203496
203496	+	204498
204501	+	204882
205662	+	206592
208452	+	210387
210387	+	211341
211440	+	213546
214086	+	214401
214770	+	215526
215997	+	216765
218466	+	219507
226938	+	227205
231996	+	233031
233031	+	235455
235977	+	236241
239145	+	239814
239817	+	240192
242208	+	244566
245103	+	245370
252480	+	253992
255573	+	257118
259170	+	264591
265587	+	266040
267960	+	269244
271788	+	273315
273729	+	274650
278880	+	279204
279462	+	279795
279795	+	280671
283383	+	285780
286860	+	288744
291321	+	293442
293925	+	294780
295578	+	295959
298110	+	298422
298650	+	299055
299103	+	299403
306078	+	306651
307917	+	309006
309006	+	310377
319173	+	320058
321021	+	321639
336426	+	337086
341442	+	341847
342033	+	342354
343851	+	344160
347208	+	348255
348861	+	349134
349209	+	349674
349674	+	350130
350403	+	351822
355104	+	355854
357876	+	358164
358650	+	358974
359208	+	359550
361080	+	361347
369201	+	369453
371031	+	371433
372654	+	372969
375018	+	376041
376926	+	377184
379617	+	379869
391050	+	391359
395997	+	396990
410646	+	411177
411177	+	411609
411609	+	412218
412359	+	412662
412662	+	412959
416967	+	417330
418173	+	418626
418989	+	419418
429564	+	430113
430113	+	430425
446016	+	446340
447783	+	448722
449640	+	450216
460113	+	460491
462573	+	464619
466539	+	466836
466896	+	467160
467703	+	468012
469665	+	469920
473403	+	473865
473874	+	474192
474192	+	474471
478989	+	479574
480642	+	481329
481707	+	482022
483138	+	483678
485235	+	485709
485709	+	486297
502341	+	502731
508386	+	508707
509460	+	509817
510048	+	510318
510318	+	510636
513117	+	513594
513594	+	513909
514734	+	515007
520476	+	520740
520740	+	521313
521874	+	522402
524292	+	524601
525000	+	525318
525555	+	525864
550785	+	551046
551934	+	552201
554685	+	555099
555648	+	556449
560496	+	560772
561129	+	561564
561564	+	561858
561858	+	562341
562476	+	562770
562839	+	563109
567966	+	568236
576396	+	576792
576792	+	577044
577905	+	578166
Frame 2 
676	+	1825
9910	+	11248
12061	+	12721
14395	+	14716
25990	+	26470
28597	+	29545
29545	+	30121
30535	+	31150
31684	+	31990
32359	+	32650
33046	+	33511
34984	+	35242
35242	+	35548
36952	+	38974
46480	+	46786
46906	+	47425
49342	+	49639
51505	+	52378
53125	+	54652
61393	+	63055
65470	+	65758
84520	+	85552
85552	+	85996
86149	+	86458
87304	+	87754
87901	+	88204
94528	+	96952
98893	+	99316
99376	+	102454
105439	+	106657
109237	+	109672
112702	+	113863
118012	+	118339
118765	+	120184
120184	+	121384
121501	+	123520
128665	+	129352
135298	+	136117
137245	+	138088
139390	+	140023
143899	+	144955
152755	+	153073
155440	+	156220
156559	+	158017
160474	+	160732
162364	+	163588
168373	+	168631
169285	+	169561
171484	+	171739
172843	+	173107
174127	+	174460
174973	+	175357
175789	+	179143
180727	+	181015
190036	+	190363
190363	+	191140
192931	+	193219
194449	+	194887
196060	+	196444
197164	+	197599
197599	+	198160
198550	+	198877
199588	+	201034
202687	+	203131
204868	+	205693
206578	+	207847
212266	+	212527
215419	+	215878
216754	+	218515
219421	+	220435
220450	+	221560
221560	+	225901
229753	+	230479
230581	+	231367
231412	+	231670
235501	+	236059
236992	+	237271
237316	+	239149
240319	+	242221
242977	+	243253
245605	+	247423
251416	+	251785
253972	+	254599
254599	+	255589
258022	+	259156
264286	+	264601
265810	+	266116
266572	+	267088
273298	+	273742
275116	+	276160
276160	+	276625
276634	+	278809
279178	+	279496
280594	+	281083
281980	+	283324
286816	+	287068
290635	+	291325
296272	+	296704
296704	+	297139
297139	+	297475
299428	+	299809
300031	+	300724
301522	+	301885
306757	+	307588
307588	+	307927
310504	+	312805
313228	+	313876
314140	+	315229
315694	+	318322
318322	+	319204
320164	+	321049
321925	+	322231
327703	+	328135
328333	+	328624
328624	+	328927
330439	+	330841
333589	+	333844
333871	+	334243
345178	+	346630
351262	+	351523
352975	+	353392
355819	+	357475
361255	+	361516
361987	+	362245
362245	+	362599
362920	+	363271
372961	+	373231
373975	+	374332
374332	+	374986
375979	+	376249
381568	+	381826
381985	+	382579
382732	+	382987
384211	+	384523
384571	+	384898
385000	+	385396
385774	+	386044
386233	+	386554
388780	+	389251
393658	+	394009
396217	+	396517
397447	+	397804
399130	+	399385
403423	+	403714
403756	+	404587
406255	+	406582
408988	+	409246
414985	+	415240
419464	+	419824
423100	+	423370
423499	+	423751
425458	+	425878
425878	+	426139
426469	+	426919
427456	+	427834
427834	+	428128
429601	+	429862
430945	+	431302
438784	+	439099
439879	+	440158
440584	+	440857
444406	+	445042
445999	+	446275
446572	+	447787
456565	+	457369
458860	+	459214
460999	+	461686
466099	+	466594
470077	+	470422
470452	+	470710
470710	+	471088
479554	+	480223
482068	+	482320
482386	+	482803
482803	+	483283
485215	+	485647
485764	+	487918
487918	+	488173
488344	+	488857
489193	+	489565
493414	+	493843
493945	+	494266
494749	+	495046
496600	+	496987
497104	+	497419
497419	+	497803
498613	+	498994
499669	+	499921
502897	+	503170
505372	+	505780
506080	+	506419
506419	+	506671
509179	+	509467
512071	+	512485
512485	+	512965
518665	+	519001
521470	+	521749
522343	+	522733
522733	+	523087
523306	+	523702
527386	+	527986
533785	+	534319
534319	+	534634
534634	+	534886
535132	+	535615
535615	+	536041
536041	+	536350
536350	+	536683
537052	+	537340
539584	+	540526
541234	+	541789
541789	+	542983
545749	+	546199
547069	+	547534
553582	+	553975
557305	+	557572
557713	+	558946
563983	+	564928
568573	+	568843
568918	+	569203
569305	+	569575
570055	+	570325
571258	+	571567
572371	+	572731
573085	+	573553
573979	+	574264
574876	+	575455
578686	+	579244
Frame 3 
4808	+	7319
