Frame 1 
129	+	1104
1995	+	2562
3135	+	3900
3900	+	4680
4866	+	5232
7662	+	8142
8739	+	9249
9249	+	9828
10590	+	11007
11451	+	14175
15957	+	16923
17481	+	18582
19938	+	20469
22959	+	23604
23604	+	24027
24078	+	24978
24978	+	25524
25524	+	26181
26181	+	26670
26772	+	27165
27165	+	28155
28155	+	28542
28542	+	29487
30357	+	32142
32883	+	33543
33555	+	34326
34509	+	34980
35814	+	37218
37218	+	38067
38523	+	38916
39321	+	39960
40797	+	41163
41163	+	41583
41925	+	42315
42960	+	43971
44310	+	44727
45315	+	45765
48177	+	48699
50079	+	50841
53763	+	54555
54555	+	55254
55965	+	56328
56328	+	56787
56787	+	57819
57819	+	58623
61554	+	63150
66279	+	66681
66681	+	67236
67464	+	68217
68781	+	69273
69327	+	70146
70917	+	71931
71931	+	72942
73749	+	75213
76410	+	78690
78690	+	80403
80697	+	81066
85218	+	86913
87429	+	88692
89028	+	90639
90639	+	91410
91431	+	91809
95529	+	95886
96615	+	96996
96996	+	97740
98925	+	99606
100047	+	101937
104973	+	106245
107631	+	108189
108189	+	108789
108825	+	109239
109497	+	109971
109974	+	110418
110499	+	111012
111012	+	111648
111648	+	113100
113760	+	114162
117165	+	117744
118320	+	118686
119160	+	119538
119778	+	120990
120990	+	121911
121920	+	122541
122766	+	123162
123258	+	123678
123843	+	125385
125706	+	126141
127455	+	127830
127830	+	129732
131352	+	131712
131892	+	132435
132495	+	132933
133365	+	134679
138555	+	138921
139170	+	139689
141114	+	141651
143976	+	144414
144564	+	145671
145671	+	146199
146199	+	147270
147627	+	148143
148143	+	148542
151110	+	151494
151602	+	152610
152643	+	153171
153696	+	154347
154845	+	155391
155391	+	156036
158487	+	159108
160650	+	161112
161301	+	162393
162393	+	163032
164817	+	165390
165645	+	165999
167148	+	167925
167925	+	168552
168657	+	169179
169179	+	170523
171081	+	171483
171537	+	172914
174807	+	175272
177978	+	178878
179274	+	180117
180117	+	180798
181836	+	182286
182610	+	183003
184323	+	184716
186021	+	186780
186780	+	188010
188010	+	189819
189819	+	190269
190269	+	191481
191733	+	192201
192246	+	192597
192597	+	193863
194964	+	195333
195333	+	196137
196137	+	196599
200949	+	201351
201510	+	201918
204132	+	204498
204606	+	205170
205170	+	206160
206160	+	208173
209370	+	210639
211515	+	212418
213546	+	214002
216090	+	216459
216459	+	216972
217278	+	217764
217764	+	218133
218196	+	218922
220323	+	220683
220857	+	221529
221529	+	222279
222606	+	223131
223782	+	224379
224937	+	227523
227544	+	228690
229692	+	230157
231168	+	231534
233394	+	233883
233946	+	236124
236124	+	237282
238401	+	239124
239124	+	239571
239817	+	240648
240837	+	241203
242967	+	243429
243429	+	244149
244779	+	245157
245157	+	245577
247455	+	247962
248910	+	249711
249711	+	250281
250281	+	250887
250887	+	251895
253077	+	254808
256173	+	256764
257520	+	257904
257925	+	258345
259917	+	260301
260952	+	261558
265944	+	267024
267024	+	268824
268824	+	270048
272808	+	273204
273204	+	273777
273777	+	274470
274905	+	275790
275967	+	276372
276978	+	277563
278007	+	279468
279969	+	280338
281322	+	281853
281937	+	283953
284508	+	285270
285390	+	285996
286749	+	287292
288021	+	288612
288612	+	289137
289137	+	289557
290046	+	291318
292335	+	292701
293412	+	294795
295395	+	295779
295779	+	296739
296988	+	297417
298353	+	298779
299307	+	299772
299772	+	300147
300147	+	300714
301203	+	302487
302487	+	302886
302886	+	304356
304356	+	304776
305583	+	305937
305937	+	306288
306333	+	307455
309180	+	309660
311856	+	312687
312687	+	313107
313857	+	314226
314379	+	314946
314946	+	315441
316065	+	316446
317151	+	317571
318045	+	318654
318729	+	319080
319419	+	319836
320274	+	321093
321648	+	322053
322941	+	323667
323745	+	324162
325350	+	325752
326385	+	326754
329166	+	329655
329655	+	330777
331644	+	332061
334800	+	335277
335937	+	336585
336618	+	337725
339195	+	339669
340260	+	340686
341979	+	342342
342834	+	343344
343344	+	344106
345075	+	345618
346047	+	347514
349497	+	349896
349896	+	350436
350721	+	352101
353070	+	353457
354624	+	357657
360411	+	361062
361353	+	362085
362208	+	362667
362667	+	363294
363633	+	364416
366039	+	368268
368787	+	369165
369207	+	370371
371301	+	372564
372876	+	373443
374448	+	375009
375819	+	376713
377487	+	377994
377994	+	378456
378729	+	379341
379953	+	381471
383181	+	383598
383709	+	384822
385743	+	386328
386574	+	387150
387279	+	387849
387954	+	388983
389697	+	390282
392130	+	393069
393168	+	393834
393966	+	394695
394695	+	395052
395052	+	395418
397524	+	398208
400137	+	400497
400737	+	402858
403584	+	404010
404082	+	405021
407823	+	409179
409989	+	410382
411042	+	412839
412986	+	413604
414075	+	414579
415074	+	415557
418041	+	419268
419268	+	419688
419688	+	420696
421623	+	422121
422121	+	422604
422976	+	424350
424350	+	425040
425694	+	426195
426315	+	427629
429015	+	429663
431172	+	431664
432630	+	432984
433605	+	434034
434088	+	434568
434568	+	434934
440133	+	441747
