Frame 1 
15	+	129
129	+	1104
1158	+	1278
1356	+	1536
1536	+	1692
1692	+	1809
1842	+	1995
1995	+	2562
2574	+	2694
2694	+	2997
3135	+	3900
3900	+	4680
4680	+	4785
4866	+	5232
5319	+	5541
5541	+	5694
5751	+	5898
5898	+	6027
6027	+	6372
6372	+	6642
6642	+	6774
6774	+	6888
6888	+	7050
7050	+	7161
7161	+	7425
7455	+	7563
7662	+	8142
8142	+	8301
8301	+	8601
8604	+	8739
8739	+	9249
9249	+	9828
9828	+	9999
9999	+	10134
10413	+	10590
10590	+	11007
11007	+	11157
11157	+	11451
11451	+	14175
14190	+	14358
14436	+	14616
14616	+	14751
14808	+	14946
14946	+	15111
15231	+	15369
15594	+	15780
15843	+	15954
15957	+	16923
17202	+	17481
17481	+	18582
18582	+	18735
18828	+	19023
19023	+	19128
19128	+	19404
19404	+	19641
19938	+	20469
20559	+	20718
20718	+	20904
21003	+	21204
21204	+	21309
21309	+	21534
21654	+	21924
21924	+	22122
22122	+	22437
22560	+	22863
22959	+	23604
23604	+	24027
24078	+	24978
24978	+	25524
25524	+	26181
26181	+	26670
26670	+	26772
26772	+	27165
27165	+	28155
28155	+	28542
28542	+	29487
29595	+	29706
29805	+	29925
30000	+	30324
30357	+	32142
32142	+	32262
32262	+	32496
32496	+	32607
32607	+	32781
32781	+	32883
32883	+	33543
33555	+	34326
34326	+	34509
34509	+	34980
34980	+	35103
35103	+	35313
35484	+	35595
35622	+	35730
35814	+	37218
37218	+	38067
38067	+	38184
38247	+	38499
38523	+	38916
39084	+	39195
39195	+	39321
39321	+	39960
39999	+	40203
40377	+	40491
40518	+	40662
40668	+	40797
40797	+	41163
41163	+	41583
41592	+	41742
41742	+	41925
41925	+	42315
42315	+	42450
42762	+	42945
42960	+	43971
44310	+	44727
45078	+	45219
45315	+	45765
45765	+	46056
46056	+	46206
46206	+	46338
46350	+	46542
46542	+	46743
46776	+	47118
47226	+	47349
47421	+	47526
47895	+	48105
48177	+	48699
48699	+	48939
48969	+	49131
49221	+	49383
49494	+	49734
49734	+	49932
50079	+	50841
50862	+	50982
51024	+	51162
51309	+	51618
51702	+	51840
51840	+	52074
52197	+	52326
52326	+	52500
52578	+	52701
52932	+	53052
53052	+	53163
53220	+	53454
53454	+	53577
53616	+	53763
53763	+	54555
54555	+	55254
55578	+	55704
55704	+	55842
55842	+	55965
55965	+	56328
56328	+	56787
56787	+	57819
57819	+	58623
58623	+	58923
58923	+	59082
59136	+	59397
59403	+	59646
59646	+	59808
59808	+	60036
60036	+	60255
60255	+	60366
60396	+	60732
60732	+	60858
60858	+	60960
61014	+	61227
61326	+	61440
61554	+	63150
63207	+	63534
63534	+	63717
63717	+	63837
63957	+	64134
64134	+	64272
64335	+	64575
64575	+	64761
64884	+	65070
65118	+	65352
65358	+	65619
65808	+	65967
66048	+	66183
66279	+	66681
66681	+	67236
67236	+	67464
67464	+	68217
68574	+	68763
68781	+	69273
69327	+	70146
70146	+	70338
70338	+	70605
70662	+	70917
70917	+	71931
71931	+	72942
73245	+	73566
73566	+	73680
73749	+	75213
75300	+	75609
75609	+	75765
75765	+	75909
75909	+	76101
76410	+	78690
78690	+	80403
80466	+	80697
80697	+	81066
81066	+	81204
81204	+	81306
81306	+	81624
81654	+	81861
81900	+	82032
82059	+	82302
82302	+	82452
82467	+	82620
82644	+	82752
82752	+	82986
82986	+	83088
83340	+	83511
83511	+	83763
83859	+	83976
84021	+	84150
84150	+	84312
84360	+	84480
84657	+	84984
85017	+	85146
85218	+	86913
86913	+	87111
87111	+	87429
87429	+	88692
88758	+	89028
89028	+	90639
90639	+	91410
91431	+	91809
92181	+	92376
92478	+	92610
92679	+	92856
92868	+	93015
93036	+	93198
93198	+	93483
93531	+	93648
93819	+	93942
94044	+	94149
94149	+	94272
94311	+	94527
94626	+	94761
94779	+	94917
95073	+	95298
95415	+	95529
95529	+	95886
95928	+	96180
96243	+	96375
96420	+	96588
96615	+	96996
96996	+	97740
97740	+	98070
98070	+	98343
98346	+	98460
98676	+	98925
98925	+	99606
99606	+	99777
99777	+	100047
100047	+	101937
101952	+	102231
102327	+	102435
102528	+	102648
102693	+	102972
102993	+	103149
103149	+	103308
103359	+	103485
103485	+	103773
103782	+	103917
103941	+	104097
104217	+	104391
104391	+	104517
104520	+	104670
104742	+	104892
104973	+	106245
106347	+	106473
106473	+	106707
106788	+	107094
107316	+	107418
107418	+	107571
107631	+	108189
108189	+	108789
108825	+	109239
109239	+	109497
109497	+	109971
109974	+	110418
110499	+	111012
111012	+	111648
111648	+	113100
113220	+	113394
113430	+	113727
113760	+	114162
114486	+	114642
114642	+	114804
115020	+	115152
115179	+	115317
115350	+	115599
115692	+	115899
115899	+	116088
116136	+	116247
116247	+	116451
116739	+	116865
116865	+	117165
117165	+	117744
117744	+	118062
118062	+	118170
118320	+	118686
118863	+	119025
119025	+	119130
119160	+	119538
119538	+	119778
119778	+	120990
120990	+	121911
121920	+	122541
122766	+	123162
123258	+	123678
123678	+	123843
123843	+	125385
125385	+	125706
125706	+	126141
126141	+	126252
126480	+	126684
126954	+	127068
127296	+	127413
127455	+	127830
127830	+	129732
129732	+	130032
130071	+	130212
130245	+	130365
130389	+	130590
130653	+	130956
130962	+	131067
131139	+	131244
131244	+	131352
131352	+	131712
131892	+	132435
132495	+	132933
133098	+	133365
133365	+	134679
134679	+	134886
134886	+	135027
135333	+	135540
135540	+	135642
135735	+	135930
135963	+	136071
136080	+	136263
136407	+	136518
136626	+	136779
136779	+	136884
136941	+	137061
137076	+	137292
137466	+	137577
137577	+	137793
137796	+	137925
138114	+	138276
138555	+	138921
139008	+	139170
139170	+	139689
139782	+	140031
140040	+	140211
140214	+	140487
140487	+	140736
140736	+	140919
140919	+	141114
141114	+	141651
141726	+	141885
141987	+	142116
142116	+	142395
142437	+	142563
142563	+	142680
142767	+	142893
142893	+	143001
143148	+	143466
143640	+	143790
143790	+	143937
143976	+	144414
144414	+	144564
144564	+	145671
145671	+	146199
146199	+	147270
147270	+	147501
147501	+	147627
147627	+	148143
148143	+	148542
148542	+	148761
148761	+	148953
148986	+	149130
149130	+	149343
149343	+	149529
149544	+	149778
149931	+	150042
150150	+	150381
150492	+	150726
150765	+	150993
151005	+	151110
151110	+	151494
151497	+	151602
151602	+	152610
152643	+	153171
153216	+	153372
153372	+	153546
153546	+	153696
153696	+	154347
154347	+	154593
154593	+	154725
154725	+	154845
154845	+	155391
155391	+	156036
156093	+	156324
156324	+	156564
156564	+	156675
156675	+	156891
156891	+	157089
157089	+	157383
157383	+	157644
157908	+	158157
158253	+	158487
158487	+	159108
159282	+	159417
159558	+	159681
159681	+	159801
159804	+	159906
159948	+	160077
160116	+	160458
160527	+	160650
160650	+	161112
161301	+	162393
162393	+	163032
163032	+	163167
163443	+	163677
163827	+	164007
164304	+	164499
164511	+	164646
164817	+	165390
165429	+	165645
165645	+	165999
165999	+	166188
166188	+	166320
166761	+	166902
167148	+	167925
167925	+	168552
168657	+	169179
169179	+	170523
170523	+	170637
170697	+	170805
170973	+	171081
171081	+	171483
171537	+	172914
173025	+	173241
173460	+	173577
173643	+	173841
173841	+	173955
173976	+	174156
174183	+	174363
174396	+	174522
174621	+	174759
174807	+	175272
175278	+	175455
175455	+	175557
175563	+	175689
175770	+	175968
176016	+	176214
176310	+	176631
176631	+	176736
176736	+	176925
176949	+	177057
177075	+	177207
177243	+	177381
177510	+	177810
177867	+	177978
177978	+	178878
178878	+	179106
179274	+	180117
180117	+	180798
181011	+	181191
181200	+	181389
181473	+	181710
181710	+	181836
181836	+	182286
182379	+	182610
182610	+	183003
183018	+	183309
183522	+	183753
183753	+	183924
183990	+	184155
184155	+	184323
184323	+	184716
184716	+	184821
185013	+	185316
185394	+	185532
185553	+	185715
185715	+	186021
186021	+	186780
186780	+	188010
188010	+	189819
189819	+	190269
190269	+	191481
191496	+	191724
191733	+	192201
192246	+	192597
192597	+	193863
193881	+	193992
193992	+	194241
194559	+	194739
194766	+	194883
194964	+	195333
195333	+	196137
196137	+	196599
196599	+	196836
196836	+	196947
196947	+	197070
197070	+	197205
197205	+	197460
197460	+	197667
197667	+	197931
198591	+	198711
198807	+	198987
199047	+	199212
199218	+	199485
199575	+	199758
199941	+	200091
200187	+	200301
200391	+	200676
200676	+	200949
200949	+	201351
201390	+	201510
201510	+	201918
201918	+	202119
202161	+	202485
202575	+	202854
202923	+	203079
203169	+	203421
203421	+	203556
203559	+	203784
203784	+	204132
204132	+	204498
204498	+	204606
204606	+	205170
205170	+	206160
206160	+	208173
208173	+	208335
208335	+	208509
208509	+	208647
208809	+	208929
209082	+	209370
209370	+	210639
210639	+	210930
210930	+	211239
211515	+	212418
212457	+	212628
212628	+	212883
212883	+	213162
213234	+	213546
213546	+	214002
214002	+	214203
214203	+	214383
214470	+	214731
214803	+	214980
215022	+	215124
215214	+	215385
215844	+	215958
215958	+	216090
216090	+	216459
216459	+	216972
216993	+	217242
217278	+	217764
217764	+	218133
218196	+	218922
219027	+	219168
219372	+	219546
219576	+	219726
219762	+	220047
220047	+	220323
220323	+	220683
220689	+	220809
220857	+	221529
