Frame 1 
11451	+	14175
17481	+	18582
30357	+	32142
35814	+	37218
42960	+	43971
56787	+	57819
61554	+	63150
70917	+	71931
71931	+	72942
73749	+	75213
76410	+	78690
78690	+	80403
85218	+	86913
87429	+	88692
89028	+	90639
100047	+	101937
104973	+	106245
111648	+	113100
119778	+	120990
123843	+	125385
127830	+	129732
133365	+	134679
144564	+	145671
146199	+	147270
151602	+	152610
161301	+	162393
169179	+	170523
171537	+	172914
186780	+	188010
188010	+	189819
190269	+	191481
192597	+	193863
206160	+	208173
209370	+	210639
224937	+	227523
227544	+	228690
233946	+	236124
236124	+	237282
250887	+	251895
253077	+	254808
265944	+	267024
267024	+	268824
268824	+	270048
278007	+	279468
281937	+	283953
290046	+	291318
293412	+	294795
301203	+	302487
302886	+	304356
306333	+	307455
329655	+	330777
336618	+	337725
346047	+	347514
350721	+	352101
354624	+	357657
366039	+	368268
369207	+	370371
371301	+	372564
379953	+	381471
383709	+	384822
387954	+	388983
400737	+	402858
407823	+	409179
411042	+	412839
418041	+	419268
419688	+	420696
422976	+	424350
426315	+	427629
440133	+	441747
448197	+	450522
461958	+	464658
469653	+	470844
486294	+	488265
499725	+	501552
501552	+	502875
512628	+	513663
525900	+	530172
540591	+	542019
556227	+	557556
565599	+	567480
567639	+	570567
572562	+	574134
580179	+	581430
581430	+	583152
585771	+	587067
593457	+	594540
594741	+	595827
598974	+	600519
609288	+	610857
611538	+	613125
617496	+	618582
619620	+	621252
635649	+	637146
655791	+	657498
670974	+	672537
673029	+	674259
674259	+	675714
678552	+	681231
687720	+	688887
691785	+	692961
694455	+	695748
698391	+	699741
714630	+	715644
715824	+	717297
719235	+	721602
723108	+	725217
732756	+	735312
737967	+	739326
740073	+	741141
749262	+	751743
751833	+	753930
763311	+	764406
772206	+	773607
777483	+	778896
779451	+	780774
782907	+	784035
790152	+	792738
803277	+	804393
820632	+	821871
822129	+	824574
825432	+	826836
831693	+	832935
837036	+	838743
838743	+	840357
846303	+	847827
856320	+	857460
860538	+	861777
861930	+	864972
864972	+	866613
866907	+	868569
878850	+	880005
883806	+	885759
885759	+	887409
901935	+	903042
903042	+	904704
917127	+	918711
935337	+	936753
947940	+	949101
961974	+	963159
979155	+	980208
980376	+	982014
982542	+	983988
987102	+	988491
988587	+	991104
991116	+	992361
995775	+	997035
998427	+	1000236
1028727	+	1030290
1032273	+	1033356
1041138	+	1043442
1043592	+	1045524
1058049	+	1059171
1063527	+	1064535
1069203	+	1071018
1076034	+	1078545
1082343	+	1083918
1083918	+	1085478
1093761	+	1094778
1100688	+	1101954
1120248	+	1121931
1130076	+	1131501
1131618	+	1133163
1133514	+	1136793
1138833	+	1140150
1140447	+	1141914
1144059	+	1145115
1160871	+	1162896
