Frame 1 
6636	+	7599
10044	+	10323
13746	+	14022
17949	+	19014
32712	+	33099
33972	+	34248
37020	+	37563
37794	+	38085
42036	+	42327
45573	+	45843
48552	+	48897
50733	+	51228
52116	+	52449
52524	+	52803
53442	+	53835
57132	+	57384
69087	+	69537
84366	+	85269
93144	+	94389
94992	+	95496
100245	+	101259
101433	+	102609
102687	+	102939
103959	+	104232
105447	+	105795
112443	+	112761
117486	+	117774
122289	+	122874
127893	+	128172
139686	+	140811
142674	+	143064
143361	+	143643
143643	+	143913
144123	+	144486
149256	+	150069
154026	+	154290
158523	+	158781
169119	+	169482
176739	+	176991
177177	+	177441
178092	+	178701
182133	+	182772
189855	+	190125
197214	+	198501
207840	+	210276
210627	+	211038
217632	+	217890
222774	+	223197
230310	+	230703
233367	+	233661
241701	+	241977
249411	+	249690
249825	+	250143
250836	+	251091
254736	+	255138
266094	+	266421
272139	+	272442
281286	+	281955
283071	+	284136
290043	+	290907
296520	+	296817
297909	+	298377
300819	+	301329
303747	+	304017
307056	+	307425
315093	+	315384
317760	+	318099
323184	+	323436
334791	+	335079
337329	+	337686
337719	+	338124
339048	+	339390
343620	+	343917
347019	+	347370
358854	+	359106
360681	+	360933
362169	+	362820
366399	+	366897
371319	+	371862
371985	+	372912
382086	+	382977
383490	+	383772
391551	+	391872
393654	+	393948
403329	+	404067
405276	+	405888
409788	+	410115
416391	+	416661
422262	+	422625
424632	+	425049
425049	+	425442
425520	+	425841
436647	+	436929
447924	+	448734
449484	+	449763
450030	+	450348
463671	+	464031
471180	+	471681
471756	+	472053
479550	+	480339
482733	+	483684
484761	+	486123
495813	+	496755
504141	+	504396
511812	+	512100
513507	+	513780
518043	+	518628
520122	+	521625
533763	+	534600
549399	+	549660
549660	+	550227
550227	+	550497
552012	+	552384
552648	+	552990
553515	+	554184
554214	+	554484
556719	+	557031
558042	+	558618
560079	+	560394
561897	+	562173
574548	+	574902
578229	+	578553
582801	+	583059
589218	+	589473
591666	+	591927
592893	+	593154
595485	+	595800
614427	+	614706
626169	+	626421
626466	+	626769
629451	+	630048
630150	+	630441
635097	+	635397
641733	+	642159
645666	+	646062
648438	+	648690
649710	+	649977
659622	+	659880
660177	+	660495
660753	+	661053
668820	+	669087
675054	+	675318
675330	+	675594
682647	+	683451
684207	+	684486
685992	+	686262
691614	+	691971
692220	+	692499
695388	+	695847
709488	+	709866
710388	+	710685
714201	+	714594
717114	+	717372
719523	+	719775
730407	+	731253
731259	+	731631
740943	+	741633
741747	+	742707
749823	+	750231
751851	+	752118
754929	+	755226
755259	+	756252
770934	+	772074
772503	+	772842
775767	+	776541
781596	+	782727
783753	+	784011
787515	+	787776
789744	+	791712
794535	+	794799
796956	+	797217
808104	+	808362
813177	+	813477
819648	+	820983
829488	+	829875
835965	+	836232
844647	+	845451
846651	+	847602
853077	+	854103
854298	+	855216
856779	+	857589
863136	+	863463
874680	+	874968
884454	+	884739
885381	+	886926
888759	+	889917
890808	+	892302
894174	+	895776
898800	+	901077
905037	+	905388
908910	+	909165
909453	+	909711
912198	+	913773
914967	+	915243
915546	+	915834
916413	+	916989
922242	+	922569
927000	+	927840
940041	+	940362
949137	+	949635
957504	+	958881
959103	+	960324
963666	+	964176
977277	+	977550
989496	+	989931
997638	+	997929
998100	+	998511
1012173	+	1012962
1013727	+	1014576
1015950	+	1016220
1018113	+	1018383
1025028	+	1025553
1032558	+	1032858
1035462	+	1035732
1043409	+	1043682
1044441	+	1045224
1045575	+	1047147
1054293	+	1054551
1072962	+	1073967
1077414	+	1077687
1078353	+	1078671
1079826	+	1080186
1083588	+	1083948
1085178	+	1085466
1097178	+	1097586
1103772	+	1104213
1106157	+	1107066
1117269	+	1117653
1117773	+	1119189
1119201	+	1121133
1123578	+	1124001
1135320	+	1135722
1136304	+	1137096
1138557	+	1138893
1140471	+	1140753
1142085	+	1142652
1144398	+	1145247
1148085	+	1148787
1153596	+	1154262
1155327	+	1157397
1162650	+	1163382
1164084	+	1164855
1165077	+	1165590
1178571	+	1180152
1211637	+	1212483
1212759	+	1213524
1218744	+	1220778
1225020	+	1225641
1226103	+	1227504
1227666	+	1229544
1232568	+	1232841
1233204	+	1234695
1237392	+	1237878
1243680	+	1245069
1245207	+	1245579
1245969	+	1246320
1247226	+	1248243
1251039	+	1251906
1256283	+	1256871
1261581	+	1261860
1262847	+	1263966
1270071	+	1270917
1275363	+	1276104
1284510	+	1286022
1289667	+	1289919
1290687	+	1291029
1293516	+	1293771
1295832	+	1298409
1303602	+	1304145
1309419	+	1309839
1310526	+	1312311
1312482	+	1314678
1315482	+	1315866
1315980	+	1316955
1317675	+	1317951
1319937	+	1320633
1327452	+	1328178
1335093	+	1335366
1340439	+	1342464
1342524	+	1343019
1345011	+	1345704
1352994	+	1355907
1356048	+	1356954
1358862	+	1363008
1367835	+	1368240
1375740	+	1376034
1380579	+	1380990
1381788	+	1382310
1386522	+	1387392
1388280	+	1388532
1389642	+	1391256
1391268	+	1392204
1399944	+	1400217
1400532	+	1401648
1408386	+	1409049
1409658	+	1410945
1411581	+	1412535
1418625	+	1418919
1424928	+	1425765
1426584	+	1427070
1427229	+	1427598
1432023	+	1433808
1433808	+	1435566
1436673	+	1438041
1440108	+	1440846
1441185	+	1441455
1448652	+	1449342
1452072	+	1452813
1453935	+	1454361
1456380	+	1456647
1459845	+	1460715
1461651	+	1462446
1466499	+	1470201
1472304	+	1472988
1473480	+	1474518
1489410	+	1489674
1490880	+	1492209
1496607	+	1497234
1507152	+	1507854
1509933	+	1511325
1527222	+	1527561
1534782	+	1536471
1539213	+	1540098
1540485	+	1541154
1542825	+	1543365
1547964	+	1548612
1549083	+	1549377
1557408	+	1560462
1566417	+	1567524
1567707	+	1568043
1572801	+	1573590
1573626	+	1573980
1576185	+	1576452
1578918	+	1579185
1585734	+	1586511
1587741	+	1588551
1607196	+	1607469
1611921	+	1613274
1614198	+	1614519
1614522	+	1615209
1616160	+	1617000
1617000	+	1617345
1617738	+	1618404
1619355	+	1619727
1620810	+	1621284
1621287	+	1621845
1621848	+	1622235
1623384	+	1624701
1625937	+	1626309
1631109	+	1631934
1632615	+	1633023
1637259	+	1637514
1639116	+	1640133
1644858	+	1645707
1645911	+	1646772
1658760	+	1660197
1664103	+	1665723
1665855	+	1666434
1666434	+	1666686
1670658	+	1672434
1672434	+	1673511
1674897	+	1675929
1677099	+	1678500
1683093	+	1683609
1688208	+	1688535
1691484	+	1691814
1693803	+	1694733
1695690	+	1697049
1707411	+	1707711
1713876	+	1714773
1718370	+	1718781
1722558	+	1723959
1724412	+	1724829
1731306	+	1732533
1736784	+	1738410
1746180	+	1746813
1746813	+	1747890
1748745	+	1749843
1750350	+	1750890
1755666	+	1756206
1760613	+	1761030
1767726	+	1768521
1775808	+	1776993
1788237	+	1788543
1790865	+	1792464
1793328	+	1794519
1795419	+	1796484
1797363	+	1798155
1817271	+	1817622
1818039	+	1818366
1819545	+	1820328
1820757	+	1821783
1826247	+	1826886
1827177	+	1828269
1833909	+	1834245
1840071	+	1840551
1847865	+	1848981
1848987	+	1850019
1857894	+	1858179
1860798	+	1861704
1861704	+	1862493
1863000	+	1863294
1864491	+	1864902
1865283	+	1865835
1866594	+	1867125
1867203	+	1867692
1867692	+	1868052
1868178	+	1868649
1870245	+	1870560
1871793	+	1872393
1872480	+	1873728
1874946	+	1875339
1875339	+	1876293
1881672	+	1883184
1883184	+	1886985
1890564	+	1891041
1895793	+	1896114
1899018	+	1899927
1899927	+	1900608
1902951	+	1903491
1912761	+	1913865
1914039	+	1915632
1926447	+	1928640
1928640	+	1930647
1930647	+	1931859
1938825	+	1940211
1948305	+	1948590
1949967	+	1950741
1951755	+	1952400
1955073	+	1956360
1960818	+	1961649
1961955	+	1963473
1967865	+	1969617
1972533	+	1973019
1979649	+	1979943
1989672	+	1990164
1991616	+	1992042
1992237	+	1993623
1994235	+	1994535
1997142	+	1997637
1998981	+	1999353
2000262	+	2001477
2004342	+	2005341
2008950	+	2009724
2018568	+	2019291
2025936	+	2026197
2030334	+	2030592
2031726	+	2032008
2037342	+	2038074
2038251	+	2039991
2042892	+	2043174
2043174	+	2043765
2045730	+	2045994
2048358	+	2049840
2051604	+	2052390
2053737	+	2054028
2057133	+	2058003
2063571	+	2064060
2072490	+	2073699
2073699	+	2074176
2075514	+	2076360
2079075	+	2080260
2081439	+	2081706
2083584	+	2090184
