Frame 1 
6636	+	7599
17949	+	19014
32712	+	33099
37020	+	37563
50733	+	51228
53442	+	53835
69087	+	69537
84366	+	85269
93144	+	94389
94992	+	95496
100245	+	101259
101433	+	102609
122289	+	122874
139686	+	140811
142674	+	143064
144123	+	144486
149256	+	150069
169119	+	169482
178092	+	178701
182133	+	182772
197214	+	198501
207840	+	210276
210627	+	211038
222774	+	223197
230310	+	230703
254736	+	255138
281286	+	281955
283071	+	284136
290043	+	290907
297909	+	298377
300819	+	301329
307056	+	307425
337329	+	337686
337719	+	338124
347019	+	347370
362169	+	362820
366399	+	366897
371319	+	371862
371985	+	372912
382086	+	382977
403329	+	404067
405276	+	405888
422262	+	422625
424632	+	425049
425049	+	425442
447924	+	448734
463671	+	464031
471180	+	471681
479550	+	480339
482733	+	483684
484761	+	486123
495813	+	496755
518043	+	518628
520122	+	521625
533763	+	534600
549660	+	550227
552012	+	552384
553515	+	554184
558042	+	558618
574548	+	574902
629451	+	630048
641733	+	642159
645666	+	646062
682647	+	683451
691614	+	691971
695388	+	695847
709488	+	709866
714201	+	714594
730407	+	731253
731259	+	731631
740943	+	741633
741747	+	742707
749823	+	750231
755259	+	756252
770934	+	772074
775767	+	776541
781596	+	782727
789744	+	791712
819648	+	820983
829488	+	829875
844647	+	845451
846651	+	847602
853077	+	854103
854298	+	855216
856779	+	857589
885381	+	886926
888759	+	889917
890808	+	892302
894174	+	895776
898800	+	901077
905037	+	905388
912198	+	913773
916413	+	916989
927000	+	927840
949137	+	949635
957504	+	958881
959103	+	960324
963666	+	964176
989496	+	989931
998100	+	998511
1012173	+	1012962
1013727	+	1014576
1025028	+	1025553
1044441	+	1045224
1045575	+	1047147
1072962	+	1073967
1079826	+	1080186
1083588	+	1083948
1097178	+	1097586
1103772	+	1104213
1106157	+	1107066
1117269	+	1117653
1117773	+	1119189
1119201	+	1121133
1123578	+	1124001
1135320	+	1135722
1136304	+	1137096
1142085	+	1142652
1144398	+	1145247
1148085	+	1148787
1153596	+	1154262
1155327	+	1157397
1162650	+	1163382
1164084	+	1164855
1165077	+	1165590
1178571	+	1180152
1211637	+	1212483
1212759	+	1213524
1218744	+	1220778
1225020	+	1225641
1226103	+	1227504
1227666	+	1229544
1233204	+	1234695
1237392	+	1237878
1243680	+	1245069
1245207	+	1245579
1245969	+	1246320
1247226	+	1248243
1251039	+	1251906
1256283	+	1256871
1262847	+	1263966
1270071	+	1270917
1275363	+	1276104
1284510	+	1286022
1295832	+	1298409
1303602	+	1304145
1309419	+	1309839
1310526	+	1312311
1312482	+	1314678
1315482	+	1315866
