Frame 1 
6636	+	7599
10044	+	10323
11046	+	11247
13746	+	14022
17019	+	17229
17949	+	19014
24267	+	24507
30525	+	30768
31641	+	31863
32712	+	33099
33552	+	33783
33972	+	34248
37020	+	37563
37794	+	38085
38361	+	38580
40641	+	40851
42036	+	42327
42858	+	43071
45573	+	45843
48552	+	48897
49620	+	49866
50733	+	51228
51696	+	51918
52116	+	52449
52524	+	52803
53214	+	53442
53442	+	53835
53910	+	54126
57132	+	57384
58029	+	58266
58266	+	58512
62457	+	62676
69087	+	69537
78813	+	79041
82905	+	83115
84366	+	85269
86325	+	86541
93144	+	94389
94992	+	95496
99621	+	99858
100245	+	101259
101433	+	102609
102687	+	102939
103959	+	104232
105447	+	105795
106707	+	106932
109053	+	109302
112443	+	112761
115761	+	115986
117486	+	117774
122289	+	122874
127893	+	128172
139686	+	140811
142674	+	143064
143064	+	143271
143361	+	143643
143643	+	143913
144123	+	144486
144675	+	144879
145383	+	145587
149256	+	150069
154026	+	154290
158523	+	158781
160425	+	160638
161505	+	161712
161712	+	161925
168690	+	168906
169119	+	169482
171246	+	171465
176739	+	176991
177177	+	177441
178092	+	178701
182133	+	182772
189855	+	190125
197214	+	198501
207840	+	210276
210627	+	211038
217632	+	217890
222774	+	223197
230310	+	230703
233367	+	233661
240972	+	241179
241179	+	241422
241701	+	241977
242385	+	242628
249411	+	249690
249825	+	250143
250587	+	250791
250836	+	251091
254349	+	254553
254736	+	255138
263325	+	263526
263643	+	263850
264051	+	264300
264675	+	264882
266094	+	266421
270927	+	271131
272139	+	272442
280470	+	280674
281286	+	281955
283071	+	284136
286869	+	287070
287934	+	288144
290043	+	290907
291138	+	291357
295695	+	295938
296520	+	296817
297909	+	298377
300819	+	301329
301329	+	301566
302973	+	303216
303747	+	304017
304146	+	304383
304482	+	304722
305415	+	305643
307056	+	307425
313548	+	313776
315093	+	315384
317550	+	317760
317760	+	318099
318774	+	318990
319881	+	320085
322644	+	322848
323184	+	323436
334515	+	334740
334791	+	335079
337329	+	337686
337719	+	338124
339048	+	339390
341016	+	341253
341595	+	341844
343620	+	343917
344031	+	344277
345993	+	346236
347019	+	347370
356295	+	356514
358854	+	359106
360681	+	360933
362169	+	362820
363228	+	363453
363453	+	363663
363852	+	364089
366399	+	366897
371319	+	371862
371985	+	372912
382086	+	382977
383490	+	383772
388551	+	388752
391551	+	391872
393654	+	393948
397803	+	398031
403329	+	404067
405276	+	405888
409788	+	410115
411471	+	411678
416391	+	416661
416814	+	417015
420882	+	421104
422262	+	422625
424632	+	425049
425049	+	425442
425520	+	425841
433761	+	433983
436647	+	436929
443658	+	443904
447924	+	448734
449484	+	449763
450030	+	450348
462210	+	462423
463671	+	464031
465933	+	466140
471180	+	471681
471756	+	472053
479550	+	480339
482733	+	483684
484761	+	486123
495183	+	495390
495813	+	496755
503907	+	504141
504141	+	504396
506283	+	506505
506706	+	506949
506949	+	507159
511101	+	511305
511812	+	512100
513507	+	513780
516318	+	516564
518043	+	518628
519459	+	519708
520122	+	521625
525150	+	525363
525633	+	525864
530070	+	530292
533763	+	534600
536640	+	536859
539490	+	539739
539823	+	540042
540213	+	540441
542889	+	543090
549399	+	549660
549660	+	550227
550227	+	550497
552012	+	552384
552648	+	552990
553290	+	553515
553515	+	554184
554214	+	554484
556719	+	557031
557328	+	557571
558042	+	558618
560079	+	560394
561897	+	562173
567702	+	567951
568317	+	568518
568968	+	569190
574548	+	574902
578229	+	578553
581217	+	581427
582801	+	583059
583059	+	583299
585642	+	585879
589218	+	589473
591666	+	591927
592893	+	593154
595485	+	595800
596295	+	596511
612381	+	612606
612921	+	613146
614427	+	614706
617559	+	617784
618099	+	618324
626169	+	626421
626466	+	626769
628674	+	628893
628989	+	629226
629451	+	630048
630150	+	630441
635097	+	635397
639852	+	640071
641733	+	642159
643767	+	643989
644973	+	645189
645306	+	645519
645666	+	646062
648438	+	648690
649710	+	649977
657597	+	657831
659622	+	659880
660177	+	660495
660753	+	661053
661617	+	661833
665112	+	665316
666450	+	666675
668616	+	668820
668820	+	669087
674025	+	674241
675054	+	675318
675330	+	675594
677319	+	677544
682647	+	683451
684207	+	684486
685188	+	685413
685992	+	686262
691614	+	691971
692220	+	692499
695388	+	695847
696387	+	696606
697749	+	697977
703644	+	703887
706140	+	706380
708321	+	708546
709017	+	709218
709488	+	709866
710388	+	710685
711210	+	711450
712602	+	712806
714201	+	714594
717114	+	717372
719523	+	719775
722226	+	722454
730407	+	731253
731259	+	731631
740943	+	741633
741747	+	742707
749823	+	750231
750525	+	750744
751851	+	752118
754929	+	755226
755259	+	756252
769311	+	769560
769560	+	769788
770118	+	770325
770934	+	772074
772503	+	772842
773325	+	773547
775767	+	776541
781596	+	782727
783753	+	784011
787515	+	787776
789102	+	789309
789744	+	791712
794535	+	794799
796956	+	797217
797439	+	797646
808104	+	808362
813177	+	813477
819648	+	820983
824580	+	824793
829488	+	829875
831558	+	831786
833739	+	833940
835965	+	836232
836898	+	837120
844647	+	845451
845451	+	845652
846651	+	847602
848892	+	849114
853077	+	854103
854298	+	855216
856779	+	857589
860133	+	860352
863136	+	863463
865449	+	865650
874680	+	874968
876396	+	876606
876912	+	877152
882555	+	882762
884454	+	884739
885381	+	886926
888759	+	889917
890808	+	892302
894174	+	895776
898800	+	901077
903309	+	903537
905037	+	905388
908910	+	909165
909453	+	909711
909912	+	910122
912198	+	913773
914967	+	915243
915546	+	915834
916152	+	916356
916413	+	916989
919464	+	919683
920865	+	921099
921846	+	922053
922242	+	922569
927000	+	927840
931326	+	931554
932262	+	932505
940041	+	940362
942324	+	942567
943359	+	943596
949137	+	949635
957504	+	958881
959103	+	960324
963666	+	964176
967692	+	967896
970098	+	970329
975567	+	975777
976869	+	977118
977277	+	977550
977703	+	977907
981330	+	981558
984102	+	984303
989496	+	989931
996504	+	996714
997638	+	997929
998100	+	998511
1012173	+	1012962
1013727	+	1014576
1015950	+	1016220
1018113	+	1018383
1025028	+	1025553
1029060	+	1029309
1030050	+	1030299
1031091	+	1031295
1031712	+	1031940
1032558	+	1032858
1035462	+	1035732
1036683	+	1036893
1043409	+	1043682
1044441	+	1045224
1045575	+	1047147
1050261	+	1050483
1054293	+	1054551
1054638	+	1054839
1061010	+	1061247
1061826	+	1062042
1062075	+	1062282
1062447	+	1062669
1063281	+	1063509
1063767	+	1064004
1069047	+	1069281
1070097	+	1070313
1072962	+	1073967
1077414	+	1077687
1078353	+	1078671
1079826	+	1080186
1081611	+	1081815
1083588	+	1083948
1084329	+	1084551
1085178	+	1085466
1085646	+	1085883
1089618	+	1089849
1090263	+	1090488
1095096	+	1095321
1096449	+	1096674
1097178	+	1097586
1098312	+	1098525
1103772	+	1104213
1105374	+	1105599
1105773	+	1106022
1106157	+	1107066
1117269	+	1117653
1117773	+	1119189
1119201	+	1121133
1123578	+	1124001
1125576	+	1125801
1131117	+	1131357
1135320	+	1135722
1136304	+	1137096
1138557	+	1138893
1140471	+	1140753
1142085	+	1142652
1144398	+	1145247
1148085	+	1148787
1153596	+	1154262
1154418	+	1154634
1155327	+	1157397
1158963	+	1159176
1162650	+	1163382
1164084	+	1164855
1165077	+	1165590
1166955	+	1167192
1178571	+	1180152
1185162	+	1185396
1190115	+	1190328
1194171	+	1194384
1207185	+	1207407
1210953	+	1211157
1211637	+	1212483
1212759	+	1213524
1216119	+	1216329
1218744	+	1220778
1225020	+	1225641
1226103	+	1227504
1227666	+	1229544
1231881	+	1232118
1232568	+	1232841
1233204	+	1234695
1236924	+	1237155
1237392	+	1237878
1242318	+	1242540
1243680	+	1245069
1245207	+	1245579
1245969	+	1246320
1247226	+	1248243
1249488	+	1249689
1251039	+	1251906
1254807	+	1255026
1256283	+	1256871
1257144	+	1257345
1261581	+	1261860
1262847	+	1263966
1266660	+	1266876
1270071	+	1270917
1272363	+	1272582
1275363	+	1276104
1284510	+	1286022
1289667	+	1289919
1290408	+	1290639
1290687	+	1291029
1293516	+	1293771
1295832	+	1298409
1299822	+	1300071
1303602	+	1304145
1309419	+	1309839
1310526	+	1312311
1312482	+	1314678
1315482	+	1315866
1315980	+	1316955
1317675	+	1317951
1319937	+	1320633
1327452	+	1328178
1335093	+	1335366
1340439	+	1342464
1342524	+	1343019
1345011	+	1345704
1347756	+	1347993
1347993	+	1348197
1352994	+	1355907
1356048	+	1356954
1358862	+	1363008
1367835	+	1368240
1375740	+	1376034
1377900	+	1378116
